16p12.2	16:23388492-23453214	COG7, CDG2E	Component of oligomeric golgi complex 7	606978	COG7	91949	ENSG00000168434,ENST00000307149.10	Congenital disorder of glycosylation, type IIe	608779	Autosomal recessive	3	Cog7
1p21.1	1:102876466-103108579	COL11A1, STL2, DFNA37	Collagen XI, alpha-1 polypeptide	120280	COL11A1	1301	ENSG00000060718,ENST00000353414.8	Deafness, autosomal dominant 37	618533	Autosomal dominant	3	Col11a1
1p21.1	1:102876466-103108579	COL11A1, STL2, DFNA37	Collagen XI, alpha-1 polypeptide	120280	COL11A1	1301	ENSG00000060718,ENST00000353414.8	{Lumbar disc herniation, susceptibility to}	603932		3	Col11a1
1p21.1	1:102876466-103108579	COL11A1, STL2, DFNA37	Collagen XI, alpha-1 polypeptide	120280	COL11A1	1301	ENSG00000060718,ENST00000353414.8	Fibrochondrogenesis 1	228520	Autosomal recessive	3	Col11a1
1p21.1	1:102876466-103108579	COL11A1, STL2, DFNA37	Collagen XI, alpha-1 polypeptide	120280	COL11A1	1301	ENSG00000060718,ENST00000353414.8	Marshall syndrome	154780	Autosomal dominant	3	Col11a1
1p21.1	1:102876466-103108579	COL11A1, STL2, DFNA37	Collagen XI, alpha-1 polypeptide	120280	COL11A1	1301	ENSG00000060718,ENST00000353414.8	Stickler syndrome, type II	604841	Autosomal dominant	3	Col11a1
6p21.32	6:33162691-33193008	COL11A2, DFNA13, DFNB53, FBCG2, OSMEDA, OSMEDB	Collagen XI, alpha-2 polypeptide	120290	COL11A2	1302	ENSG00000204248,ENST00000395194.1	Deafness, autosomal dominant 13	601868	Autosomal dominant	3	Col11a2
6p21.32	6:33162691-33193008	COL11A2, DFNA13, DFNB53, FBCG2, OSMEDA, OSMEDB	Collagen XI, alpha-2 polypeptide	120290	COL11A2	1302	ENSG00000204248,ENST00000395194.1	Deafness, autosomal recessive 53	609706	Autosomal recessive	3	Col11a2
6p21.32	6:33162691-33193008	COL11A2, DFNA13, DFNB53, FBCG2, OSMEDA, OSMEDB	Collagen XI, alpha-2 polypeptide	120290	COL11A2	1302	ENSG00000204248,ENST00000395194.1	Fibrochondrogenesis 2	614524	Autosomal dominant; Autosomal recessive	3	Col11a2
6p21.32	6:33162691-33193008	COL11A2, DFNA13, DFNB53, FBCG2, OSMEDA, OSMEDB	Collagen XI, alpha-2 polypeptide	120290	COL11A2	1302	ENSG00000204248,ENST00000395194.1	Otospondylomegaepiphyseal dysplasia, autosomal dominant	184840	Autosomal dominant	3	Col11a2
6p21.32	6:33162691-33193008	COL11A2, DFNA13, DFNB53, FBCG2, OSMEDA, OSMEDB	Collagen XI, alpha-2 polypeptide	120290	COL11A2	1302	ENSG00000204248,ENST00000395194.1	Otospondylomegaepiphyseal dysplasia, autosomal recessive	215150	Autosomal recessive	3	Col11a2
17q21.33	17:50184095-50201648	COL1A1, OI1, OI2, OI3, OI4, EDSARTH1, CAFYD	Collagen I, alpha-1 polypeptide	120150	COL1A1	1277	ENSG00000108821,ENST00000225964.9	{Bone mineral density variation QTL, osteoporosis}	166710	Autosomal dominant	3	Col1a1
17q21.33	17:50184095-50201648	COL1A1, OI1, OI2, OI3, OI4, EDSARTH1, CAFYD	Collagen I, alpha-1 polypeptide	120150	COL1A1	1277	ENSG00000108821,ENST00000225964.9	Caffey disease	114000	Autosomal dominant	3	Col1a1
17q21.33	17:50184095-50201648	COL1A1, OI1, OI2, OI3, OI4, EDSARTH1, CAFYD	Collagen I, alpha-1 polypeptide	120150	COL1A1	1277	ENSG00000108821,ENST00000225964.9	Ehlers-Danlos syndrome, arthrochalasia type, 1	130060	Autosomal dominant	3	Col1a1
17q21.33	17:50184095-50201648	COL1A1, OI1, OI2, OI3, OI4, EDSARTH1, CAFYD	Collagen I, alpha-1 polypeptide	120150	COL1A1	1277	ENSG00000108821,ENST00000225964.9	Osteogenesis imperfecta, type I	166200	Autosomal dominant	3	Col1a1
17q21.33	17:50184095-50201648	COL1A1, OI1, OI2, OI3, OI4, EDSARTH1, CAFYD	Collagen I, alpha-1 polypeptide	120150	COL1A1	1277	ENSG00000108821,ENST00000225964.9	Osteogenesis imperfecta, type II	166210	Autosomal dominant	3	Col1a1
17q21.33	17:50184095-50201648	COL1A1, OI1, OI2, OI3, OI4, EDSARTH1, CAFYD	Collagen I, alpha-1 polypeptide	120150	COL1A1	1277	ENSG00000108821,ENST00000225964.9	Osteogenesis imperfecta, type III	259420	Autosomal dominant	3	Col1a1
17q21.33	17:50184095-50201648	COL1A1, OI1, OI2, OI3, OI4, EDSARTH1, CAFYD	Collagen I, alpha-1 polypeptide	120150	COL1A1	1277	ENSG00000108821,ENST00000225964.9	Osteogenesis imperfecta, type IV	166220	Autosomal dominant	3	Col1a1
7q21.3	7:94394894-94431226	COL1A2, EDSCV, EDSARTH2	Collagen I, alpha-2 polypeptide	120160	COL1A2	1278	ENSG00000164692,ENST00000297268.11	{Osteoporosis, postmenopausal}	166710	Autosomal dominant	3	Col1a2
7q21.3	7:94394894-94431226	COL1A2, EDSCV, EDSARTH2	Collagen I, alpha-2 polypeptide	120160	COL1A2	1278	ENSG00000164692,ENST00000297268.11	Ehlers-Danlos syndrome, arthrochalasia type, 2	617821	Autosomal dominant	3	Col1a2
7q21.3	7:94394894-94431226	COL1A2, EDSCV, EDSARTH2	Collagen I, alpha-2 polypeptide	120160	COL1A2	1278	ENSG00000164692,ENST00000297268.11	Ehlers-Danlos syndrome, cardiac valvular type	225320	Autosomal recessive	3	Col1a2
7q21.3	7:94394894-94431226	COL1A2, EDSCV, EDSARTH2	Collagen I, alpha-2 polypeptide	120160	COL1A2	1278	ENSG00000164692,ENST00000297268.11	Osteogenesis imperfecta, type II	166210	Autosomal dominant	3	Col1a2
7q21.3	7:94394894-94431226	COL1A2, EDSCV, EDSARTH2	Collagen I, alpha-2 polypeptide	120160	COL1A2	1278	ENSG00000164692,ENST00000297268.11	Osteogenesis imperfecta, type III	259420	Autosomal dominant	3	Col1a2
7q21.3	7:94394894-94431226	COL1A2, EDSCV, EDSARTH2	Collagen I, alpha-2 polypeptide	120160	COL1A2	1278	ENSG00000164692,ENST00000297268.11	Osteogenesis imperfecta, type IV	166220	Autosomal dominant	3	Col1a2
9q32	9:114154270-114312510	COL27A1, KIAA1870, STLS	Collagen, type XXVII, alpha-1	608461	COL27A1	85301	ENSG00000196739,ENST00000356083.8	Steel syndrome	615155	Autosomal recessive	3	Col27a1
12q13.11	12:47972966-48006211	COL2A1	Collagen II, alpha-1 polypeptide	120140	COL2A1	1280	ENSG00000139219,ENST00000380518.8	?Epiphyseal dysplasia, multiple, with myopia and deafness	132450	Autosomal dominant	3	Col2a1
12q13.11	12:47972966-48006211	COL2A1	Collagen II, alpha-1 polypeptide	120140	COL2A1	1280	ENSG00000139219,ENST00000380518.8	Achondrogenesis, type II or hypochondrogenesis	200610	Autosomal dominant	3	Col2a1
12q13.11	12:47972966-48006211	COL2A1	Collagen II, alpha-1 polypeptide	120140	COL2A1	1280	ENSG00000139219,ENST00000380518.8	Avascular necrosis of the femoral head	608805	Autosomal dominant	3	Col2a1
12q13.11	12:47972966-48006211	COL2A1	Collagen II, alpha-1 polypeptide	120140	COL2A1	1280	ENSG00000139219,ENST00000380518.8	Czech dysplasia	609162	Autosomal dominant	3	Col2a1
12q13.11	12:47972966-48006211	COL2A1	Collagen II, alpha-1 polypeptide	120140	COL2A1	1280	ENSG00000139219,ENST00000380518.8	Kniest dysplasia	156550	Autosomal dominant	3	Col2a1
12q13.11	12:47972966-48006211	COL2A1	Collagen II, alpha-1 polypeptide	120140	COL2A1	1280	ENSG00000139219,ENST00000380518.8	Legg-Calve-Perthes disease	150600	Autosomal dominant	3	Col2a1
12q13.11	12:47972966-48006211	COL2A1	Collagen II, alpha-1 polypeptide	120140	COL2A1	1280	ENSG00000139219,ENST00000380518.8	Osteoarthritis with mild chondrodysplasia	604864	Autosomal dominant	3	Col2a1
12q13.11	12:47972966-48006211	COL2A1	Collagen II, alpha-1 polypeptide	120140	COL2A1	1280	ENSG00000139219,ENST00000380518.8	Platyspondylic skeletal dysplasia, Torrance type	151210	Autosomal dominant	3	Col2a1
12q13.11	12:47972966-48006211	COL2A1	Collagen II, alpha-1 polypeptide	120140	COL2A1	1280	ENSG00000139219,ENST00000380518.8	SED congenita	183900	Autosomal dominant	3	Col2a1
12q13.11	12:47972966-48006211	COL2A1	Collagen II, alpha-1 polypeptide	120140	COL2A1	1280	ENSG00000139219,ENST00000380518.8	SMED Strudwick type	184250	Autosomal dominant	3	Col2a1
12q13.11	12:47972966-48006211	COL2A1	Collagen II, alpha-1 polypeptide	120140	COL2A1	1280	ENSG00000139219,ENST00000380518.8	Spondyloepiphyseal dysplasia, Stanescu type	616583	Autosomal dominant	3	Col2a1
12q13.11	12:47972966-48006211	COL2A1	Collagen II, alpha-1 polypeptide	120140	COL2A1	1280	ENSG00000139219,ENST00000380518.8	Spondyloperipheral dysplasia	271700	Autosomal dominant	3	Col2a1
12q13.11	12:47972966-48006211	COL2A1	Collagen II, alpha-1 polypeptide	120140	COL2A1	1280	ENSG00000139219,ENST00000380518.8	Stickler sydrome, type I, nonsyndromic ocular	609508	Autosomal dominant	3	Col2a1
12q13.11	12:47972966-48006211	COL2A1	Collagen II, alpha-1 polypeptide	120140	COL2A1	1280	ENSG00000139219,ENST00000380518.8	Stickler syndrome, type I	108300	Autosomal dominant	3	Col2a1
12q13.11	12:47972966-48006211	COL2A1	Collagen II, alpha-1 polypeptide	120140	COL2A1	1280	ENSG00000139219,ENST00000380518.8	Vitreoretinopathy with phalangeal epiphyseal dysplasia			3	Col2a1
13q34	13:110148962-110307156	COL4A1, BSVD1, HANAC, ICH, BSVD, RATOR, PADMAL	Collagen IV, alpha-1 polypeptide	120130	COL4A1	1282	ENSG00000187498,ENST00000543140.6	?Retinal arteries, tortuosity of	180000	Autosomal dominant	3	Col4a1
13q34	13:110148962-110307156	COL4A1, BSVD1, HANAC, ICH, BSVD, RATOR, PADMAL	Collagen IV, alpha-1 polypeptide	120130	COL4A1	1282	ENSG00000187498,ENST00000543140.6	{Hemorrhage, intracerebral, susceptibility to}	614519		3	Col4a1
13q34	13:110148962-110307156	COL4A1, BSVD1, HANAC, ICH, BSVD, RATOR, PADMAL	Collagen IV, alpha-1 polypeptide	120130	COL4A1	1282	ENSG00000187498,ENST00000543140.6	Angiopathy, hereditary, with nephropathy, aneurysms, and muscle cramps	611773	Autosomal dominant	3	Col4a1
13q34	13:110148962-110307156	COL4A1, BSVD1, HANAC, ICH, BSVD, RATOR, PADMAL	Collagen IV, alpha-1 polypeptide	120130	COL4A1	1282	ENSG00000187498,ENST00000543140.6	Brain small vessel disease with or without ocular anomalies	175780	Autosomal dominant	3	Col4a1
13q34	13:110148962-110307156	COL4A1, BSVD1, HANAC, ICH, BSVD, RATOR, PADMAL	Collagen IV, alpha-1 polypeptide	120130	COL4A1	1282	ENSG00000187498,ENST00000543140.6	Microangiopathy and leukoencephalopathy, pontine, autosomal dominant	618564	Autosomal dominant	3	Col4a1
2q36.3	2:227164588-227314791	COL4A3, ATS2, ATS3	Collagen IV, alpha-3 polypeptide (Goodpasture antigen)	120070	COL4A3	1285	ENSG00000169031,ENST00000396578.8	Alport syndrome 2, autosomal recessive	203780	Autosomal recessive	3	Col4a3
2q36.3	2:227164588-227314791	COL4A3, ATS2, ATS3	Collagen IV, alpha-3 polypeptide (Goodpasture antigen)	120070	COL4A3	1285	ENSG00000169031,ENST00000396578.8	Alport syndrome 3, autosomal dominant	104200	Autosomal dominant	3	Col4a3
2q36.3	2:227164588-227314791	COL4A3, ATS2, ATS3	Collagen IV, alpha-3 polypeptide (Goodpasture antigen)	120070	COL4A3	1285	ENSG00000169031,ENST00000396578.8	Hematuria, benign familial	141200	Autosomal dominant	3	Col4a3
2q36.3	2:226970292-227164481	COL4A4, ATS2, BFH	Collagen IV, alpha-4 polypeptide	120131	COL4A4	1286	ENSG00000081052,ENST00000396625.5	Alport syndrome 2, autosomal recessive	203780	Autosomal recessive	3	Col4a4
2q36.3	2:226970292-227164481	COL4A4, ATS2, BFH	Collagen IV, alpha-4 polypeptide	120131	COL4A4	1286	ENSG00000081052,ENST00000396625.5	Hematuria, familial benign	141200	Autosomal dominant	3	Col4a4
Xq22.3	X:108439837-108697544	COL4A5, ATS1	Collagen IV, alpha-5 polypeptide	303630	COL4A5	1287	ENSG00000188153,ENST00000361603.7	Alport syndrome 1, X-linked	301050	X-linked dominant	3	Col4a5
Xq22.3	X:108155606-108439492	COL4A6, DELXq22.3, CXDELq22.3, DFNX6	Collagen IV, alpha-6 polypeptide	303631	COL4A6	1288	ENSG00000197565,ENST00000394872.6	?Deafness, X-linked 6	300914	X-linked recessive	3	Col4a6
6q13	6:70215060-70303083	COL9A1, EDM6, STL4	Collagen IX, alpha-1 polypeptide	120210	COL9A1	1297	ENSG00000112280,ENST00000370496.3	?Epiphyseal dysplasia, multiple, 6	614135	Autosomal dominant	3	Col9a1
6q13	6:70215060-70303083	COL9A1, EDM6, STL4	Collagen IX, alpha-1 polypeptide	120210	COL9A1	1297	ENSG00000112280,ENST00000370496.3	Stickler syndrome, type IV	614134		3	Col9a1
1p34.2	1:40300486-40317652	COL9A2, EDM2, STL5	Collagen IX, alpha-2 polypeptide	120260	COL9A2	1298	ENSG00000049089,ENST00000372748.8	?Stickler syndrome, type V	614284	Autosomal recessive	3	Col9a2
1p34.2	1:40300486-40317652	COL9A2, EDM2, STL5	Collagen IX, alpha-2 polypeptide	120260	COL9A2	1298	ENSG00000049089,ENST00000372748.8	Epiphyseal dysplasia, multiple, 2	600204	Autosomal dominant	3	Col9a2
8q24.12	8:118952232-119108454	COLEC10, CLL1, 3MC3	Collectin 10	607620	COLEC10	10584	ENSG00000184374,ENST00000332843.3	3MC syndrome 3	248340	Autosomal recessive	3	Colec10
2p25.3	2:3594831-3644643	COLEC11, CLK1, 3MC2	Collectin 11	612502	COLEC11	78989	ENSG00000118004,ENST00000382062.6	3MC syndrome 2	265050	Autosomal recessive	3	Colec11
4q21.23	4:83263823-83285133	COQ2, COQ10D1, MSA1	Coenzyme Q2, polyprenyltransferase	609825	COQ2	27235	ENSG00000173085,ENST00000647002.1	{Multiple system atrophy, susceptibility to}	146500	Autosomal dominant; Autosomal recessive	3	Coq2
4q21.23	4:83263823-83285133	COQ2, COQ10D1, MSA1	Coenzyme Q2, polyprenyltransferase	609825	COQ2	27235	ENSG00000173085,ENST00000647002.1	Coenzyme Q10 deficiency, primary, 1	607426	Autosomal recessive	3	Coq2
14q24.3	14:73949933-73963669	COQ6, CGI10, COQ10D6	Coq6, S. cerevisiae, homolog of	614647	COQ6	51004	ENSG00000119723,ENST00000334571.7	Coenzyme Q10 deficiency, primary, 6	614650	Autosomal recessive	3	Coq6
16p12.3	16:19067594-19080094	COQ7, CLK1, COQ10D8	COQ7, S. cerevisiae, homolog of	601683	COQ7	10229	ENSG00000167186,ENST00000544894.6	?Coenzyme Q10 deficiency, primary, 8	616733	Autosomal recessive	3	Coq7
17p12	17:14069503-14208676	COX10	Cytochrome c oxidase, subunit X	602125	COX10	1352	ENSG00000006695,ENST00000261643.8	Leigh syndrome due to mitochondrial COX4 deficiency	256000	Autosomal recessive; Mitochondrial	3	Cox10
17p12	17:14069503-14208676	COX10	Cytochrome c oxidase, subunit X	602125	COX10	1352	ENSG00000006695,ENST00000261643.8	Mitochondrial complex IV deficiency	220110	Autosomal recessive; Mitochondrial	3	Cox10
12q13.12	12:50112235-50120452	COX14, C12orf62	Cytochrome c oxidase assembly protein COX14	614478	COX14	84987	ENSG00000178449,ENST00000550654.1	?Mitochondrial complex IV deficiency	220110	Autosomal recessive; Mitochondrial	3	Cox14
10q24.2	10:99694292-99732130	COX15, CEMCOX2	Cytochrome c oxidase, subunit 15	603646	COX15	1355	ENSG00000014919,ENST00000370483.9	Cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency 2	615119	Autosomal recessive	3	Cox15
10q24.2	10:99694292-99732130	COX15, CEMCOX2	Cytochrome c oxidase, subunit 15	603646	COX15	1355	ENSG00000014919,ENST00000370483.9	Leigh syndrome due to cytochrome c oxidase deficiency	256000	Autosomal recessive; Mitochondrial	3	Cox15
1q44	1:244835305-244845062	COX20, FAM36A	Cytochrome c oxidase assembly factor COX20	614698	COX20	116228	ENSG00000203667,ENST00000366528.3	Mitochondrial complex IV deficiency	220110	Autosomal recessive; Mitochondrial	3	Cox20
12q24.31	12:120438112-120440729	COX6A1, CMTRID	Cytochrome c oxidase, subunit VIa, polypeptide-1	602072	COX6A1	1337	ENSG00000111775,ENST00000229379.3	Charcot-Marie-Tooth disease, recessive intermediate D	616039	Autosomal recessive	3	Cox6a1
16p11.2	16:31427730-31428359	COX6A2	Cytochrome c oxidase, subunit 6A2	602009	COX6A2	1339	ENSG00000156885,ENST00000287490.5	Mitochondrial complex IV deficiency	220110	Autosomal recessive; Mitochondrial	3	Cox6a2
19q13.12	19:35648322-35658781	COX6B1	Cytochrome c oxidase, subunit VIb polypeptide 1 (ubiquitous)	124089	COX6B1	1340	ENSG00000126267,ENST00000649813.2	Mitochondrial complex IV deficiency	220110	Autosomal recessive; Mitochondrial	3	Cox6b1
11q13.1	11:63974619-63976542	COX8A	Cytochrome c oxidase, subunit VIIIA	123870	COX8A	1351	ENSG00000176340,ENST00000314133.4	?Mitochondrial complex IV deficiency	220110	Autosomal recessive; Mitochondrial	3	Cox8a
5p13.2	5:37063927-37249498	CPLANE1, C5orf42, JBTS17, OFD6	Ciliogenesis and planar polarity effector 1	614571	CPLANE1	65250	ENSG00000197603,ENST00000425232.6	Joubert syndrome 17	614615	Autosomal recessive	3	Cplane1
5p13.2	5:37063927-37249498	CPLANE1, C5orf42, JBTS17, OFD6	Ciliogenesis and planar polarity effector 1	614571	CPLANE1	65250	ENSG00000197603,ENST00000425232.6	Orofaciodigital syndrome VI	277170	Autosomal recessive	3	Cplane1
11p11.2	11:46277660-46321408	CREB3L1, OASIS, OI16	cAMP response element-binding protein 3-like 1	616215	CREB3L1	90993	ENSG00000157613,ENST00000621158.5	Osteogenesis imperfecta, type XVI	616229	Autosomal recessive	3	Creb3l1
16p13.3	16:3725053-3880726	CREBBP, CBP, RSTS1, MKHK1	CREB binding protein	600140	CREBBP	1387	ENSG00000005339,ENST00000382070.7	Menke-Hennekam syndrome 1	618332	Autosomal dominant	3	Crebbp
16p13.3	16:3725053-3880726	CREBBP, CBP, RSTS1, MKHK1	CREB binding protein	600140	CREBBP	1387	ENSG00000005339,ENST00000382070.7	Rubinstein-Taybi syndrome 1	180849	Autosomal dominant	3	Crebbp
3p22.3	3:33114013-33147772	CRTAP, CASP, OI7	Cartilage-associated protein	605497	CRTAP	10491	ENSG00000170275,ENST00000320954.11	Osteogenesis imperfecta, type VII	610682	Autosomal recessive	3	Crtap
16p12.2	16:21258520-21303061	CRYM, DFNA40	Crystallin, mu	123740	CRYM	1428	ENSG00000103316,ENST00000219599.8	Deafness, autosomal dominant 40	616357	Autosomal dominant	3	Crym
5q32	5:150053290-150113371	CSF1R, FMS, HDLS, BANDDOS	Colony-stimulating factor-1 receptor; oncogene FMS (McDonough feline sarcoma)	164770	CSF1R	1436	ENSG00000182578,ENST00000286301.7	Brain abnormalities, neurodegeneration, and dysosteosclerosis	618476	Autosomal recessive	3	Csf1r
5q32	5:150053290-150113371	CSF1R, FMS, HDLS, BANDDOS	Colony-stimulating factor-1 receptor; oncogene FMS (McDonough feline sarcoma)	164770	CSF1R	1436	ENSG00000182578,ENST00000286301.7	Leukoencephalopathy, diffuse hereditary, with spheroids	221820	Autosomal dominant	3	Csf1r
8q13.1-q13.2	8:67062416-67198002	CSPP1, CSPP, JBTS21	Centrosome spindle pole-associated protein 1	611654	CSPP1	79848	ENSG00000104218,ENST00000519668.1	Joubert syndrome 21	615636	Autosomal recessive	3	Cspp1
21q22.3	21:43773949-43776307	CSTB, STFB, EPM1, PME, EPM1A, ULD	Cystatin B (stefin B)	601145	CSTB	1476	ENSG00000160213,ENST00000291568.6	Epilepsy, progressive myoclonic 1A (Unverricht and Lundborg)	254800	Autosomal recessive	3	Cstb
18q23	18:79679802-79756624	CTDP1, FCP1, CCFDN	C-terminal domain of RNA polymerase II subunit A, phosphatase of, subunit 1	604927	CTDP1	9150	ENSG00000060069,ENST00000299543.8	Congenital cataracts, facial dysmorphism, and neuropathy	604168	Autosomal recessive	3	Ctdp1
3p22.1	3:41199421-41240444	CTNNB1, NEDSDV, EVR7	Catenin (cadherin-associated protein), beta 1, 88kD	116806	CTNNB1	1499	ENSG00000168036,ENST00000396185.8	Colorectal cancer, somatic	114500		3	Ctnnb1
3p22.1	3:41199421-41240444	CTNNB1, NEDSDV, EVR7	Catenin (cadherin-associated protein), beta 1, 88kD	116806	CTNNB1	1499	ENSG00000168036,ENST00000396185.8	Exudative vitreoretinopathy 7	617572	Autosomal dominant	3	Ctnnb1
3p22.1	3:41199421-41240444	CTNNB1, NEDSDV, EVR7	Catenin (cadherin-associated protein), beta 1, 88kD	116806	CTNNB1	1499	ENSG00000168036,ENST00000396185.8	Hepatocellular carcinoma, somatic	114550		3	Ctnnb1
3p22.1	3:41199421-41240444	CTNNB1, NEDSDV, EVR7	Catenin (cadherin-associated protein), beta 1, 88kD	116806	CTNNB1	1499	ENSG00000168036,ENST00000396185.8	Medulloblastoma, somatic	155255		3	Ctnnb1
3p22.1	3:41199421-41240444	CTNNB1, NEDSDV, EVR7	Catenin (cadherin-associated protein), beta 1, 88kD	116806	CTNNB1	1499	ENSG00000168036,ENST00000396185.8	Neurodevelopmental disorder with spastic diplegia and visual defects	615075	Autosomal dominant	3	Ctnnb1
3p22.1	3:41199421-41240444	CTNNB1, NEDSDV, EVR7	Catenin (cadherin-associated protein), beta 1, 88kD	116806	CTNNB1	1499	ENSG00000168036,ENST00000396185.8	Ovarian cancer, somatic	167000		3	Ctnnb1
3p22.1	3:41199421-41240444	CTNNB1, NEDSDV, EVR7	Catenin (cadherin-associated protein), beta 1, 88kD	116806	CTNNB1	1499	ENSG00000168036,ENST00000396185.8	Pilomatricoma, somatic	132600		3	Ctnnb1
20q13.12	20:45890143-45898819	CTSA, PPGB, GSL, NGBE, GLB2	Cathepsin A (protective protein for beta-galactosidase)	613111	CTSA	5476	ENSG00000064601,ENST00000646241.2	Galactosialidosis	256540	Autosomal recessive	3	Ctsa
8q12.3	8:64586574-64798736	CYP7B1, CBAS3, SPG5A	Cytochrome P450, subfamily VIIB (oxysterol 7-alpha-hydroxylase), polypeptide 1	603711	CYP7B1	9420	ENSG00000172817,ENST00000310193.4	Bile acid synthesis defect, congenital, 3	613812	Autosomal recessive	3	Cyp7b1
8q12.3	8:64586574-64798736	CYP7B1, CBAS3, SPG5A	Cytochrome P450, subfamily VIIB (oxysterol 7-alpha-hydroxylase), polypeptide 1	603711	CYP7B1	9420	ENSG00000172817,ENST00000310193.4	Spastic paraplegia 5A, autosomal recessive	270800	Autosomal recessive	3	Cyp7b1
2q31.1	2:171434165-171491028	DCAF17, C20orf37	DDB1- and CUL4-associated factor 17	612515	DCAF17	80067	ENSG00000115827,ENST00000539783.5	Woodhouse-Sakati syndrome	241080	Autosomal recessive	3	Dcaf17
6p22.3	6:24171754-24383291	DCDC2, RU2, KIAA1154, NPHP19, DFNB66, NSC	Doublecortin domain-containing protein 2	605755	DCDC2	51473	ENSG00000146038,ENST00000378454.8	?Deafness, autosomal recessive 66	610212	Autosomal recessive	3	Dcdc2a
6p22.3	6:24171754-24383291	DCDC2, RU2, KIAA1154, NPHP19, DFNB66, NSC	Doublecortin domain-containing protein 2	605755	DCDC2	51473	ENSG00000146038,ENST00000378454.8	Nephronophthisis 19	616217	Autosomal recessive	3	Dcdc2a
6p22.3	6:24171754-24383291	DCDC2, RU2, KIAA1154, NPHP19, DFNB66, NSC	Doublecortin domain-containing protein 2	605755	DCDC2	51473	ENSG00000146038,ENST00000378454.8	Sclerosing cholangitis, neonatal	617394	Autosomal recessive	3	Dcdc2a
11p15.4	11:6621329-6655808	DCHS1, PCDH16, FIB1, CDH19, VMLDS1, MVP2	Dachsous, Drosophila, homolog of, 1	603057	DCHS1	8642	ENSG00000166341,ENST00000299441.5	Mitral valve prolapse 2	607829	Autosomal dominant	3	Dchs1
11p15.4	11:6621329-6655808	DCHS1, PCDH16, FIB1, CDH19, VMLDS1, MVP2	Dachsous, Drosophila, homolog of, 1	603057	DCHS1	8642	ENSG00000166341,ENST00000299441.5	Van Maldergem syndrome 1	601390	Autosomal recessive	3	Dchs1
1q23.3	1:162630862-162787404	DDR2, NTRKR3, TKT, WRCN	Discoidin domain receptor family, member 2	191311	DDR2	4921	ENSG00000162733,ENST00000367922.7	Spondylometaepiphyseal dysplasia, short limb-hand type	271665	Autosomal recessive	3	Ddr2
1q23.3	1:162630862-162787404	DDR2, NTRKR3, TKT, WRCN	Discoidin domain receptor family, member 2	191311	DDR2	4921	ENSG00000162733,ENST00000367922.7	Warburg-Cinotti syndrome	618175	Autosomal dominant	3	Ddr2
12p11.21	12:31073859-31104798	DDX11, CHLR1, KRG2	DEAD/H-box helicase 11	601150	DDX11	1663	ENSG00000013573,ENST00000545668.5	Warsaw breakage syndrome	613398	Autosomal recessive	3	Ddx11
Xp11.4	X:41333307-41364471	DDX3X, DDX3, DBX, MRX102, MRXSSB	DEAD-box helicase 3, X-linked	300160	DDX3X	1654	ENSG00000215301,ENST00000646319.1	Intellectual developmental disorder, X-linked, syndrome, Snijders Blok type	300958	X-linked dominant; X-linked recessive	3	Ddx3x
2p13.1	2:73926826-73958960	DGUOK, DGK, MTDPS3, PEOB4, NCPH	Deoxyguanosine kinase, mitochondrial	601465	DGUOK	1716	ENSG00000114956,ENST00000264093.9	Mitochondrial DNA depletion syndrome 3 (hepatocerebral type)	251880	Autosomal recessive	3	Dguok
2p13.1	2:73926826-73958960	DGUOK, DGK, MTDPS3, PEOB4, NCPH	Deoxyguanosine kinase, mitochondrial	601465	DGUOK	1716	ENSG00000114956,ENST00000264093.9	Portal hypertension, noncirrhotic	617068	Autosomal recessive	3	Dguok
2p13.1	2:73926826-73958960	DGUOK, DGK, MTDPS3, PEOB4, NCPH	Deoxyguanosine kinase, mitochondrial	601465	DGUOK	1716	ENSG00000114956,ENST00000264093.9	Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 4	617070	Autosomal recessive	3	Dguok
1p36.11	1:26432281-26471305	DHDDS, HDS, RP59, DEDSM	Dehydrodolichyl diphosphate synthase	608172	DHDDS	79947	ENSG00000117682,ENST00000525682.6	?Congenital disorder of glycosylation, type 1bb	613861	Autosomal recessive	3	Dhdds
1p36.11	1:26432281-26471305	DHDDS, HDS, RP59, DEDSM	Dehydrodolichyl diphosphate synthase	608172	DHDDS	79947	ENSG00000117682,ENST00000525682.6	Developmental delay and seizures with or without movement abnormalities	617836	Autosomal dominant	3	Dhdds
1p36.11	1:26432281-26471305	DHDDS, HDS, RP59, DEDSM	Dehydrodolichyl diphosphate synthase	608172	DHDDS	79947	ENSG00000117682,ENST00000525682.6	Retinitis pigmentosa 59	613861	Autosomal recessive	3	Dhdds
16q22.2	16:72008743-72027658	DHODH, URA1, POADS	Dihydroorotate dehydrogenase	126064	DHODH	1723	ENSG00000102967,ENST00000219240.9	Miller syndrome	263750	Autosomal recessive	3	Dhodh
6p21.33	6:30653118-30673052	DHX16, DDX16, DBP2, PRP8, NMOAS	DEAH-box helicase 16	603405	DHX16	8449	ENSG00000204560,ENST00000376437.9	Neuromuscular disease and ocular or auditory anomalies with or without seizures	618733	Autosomal dominant	3	Dhx16
